CustomerID,year_month,total_amount,total_orders,InvoiceDate,cohort_month,year_month_period,cohort_month_period,month_period
17551.0,2010-12,306.84,1,2010-12-01,2010-12,2010-12,2010-12,1
17552.0,2010-12,298.52,2,2010-12-01,2010-12,2010-12,2010-12,1
17552.0,2011-09,615.39,1,2011-09-01,2010-12,2011-09,2010-12,10
17552.0,2011-10,36.95,3,2011-10-01,2010-12,2011-10,2010-12,11
17554.0,2011-07,705.43,1,2011-07-01,2011-07,2011-07,2011-07,1
17554.0,2011-08,341.46,1,2011-08-01,2011-07,2011-08,2011-07,2
17554.0,2011-10,210.14,1,2011-10-01,2011-07,2011-10,2011-07,4
17554.0,2011-11,254.12,1,2011-11-01,2011-07,2011-11,2011-07,5
17554.0,2011-12,238.3,1,2011-12-01,2011-07,2011-12,2011-07,6
17555.0,2011-01,195.45,1,2011-01-01,2011-01,2011-01,2011-01,1
17555.0,2011-11,287.81,1,2011-11-01,2011-01,2011-11,2011-01,11
17556.0,2011-05,157.9,1,2011-05-01,2011-05,2011-05,2011-05,1
17557.0,2011-09,288.36,1,2011-09-01,2011-09,2011-09,2011-09,1
17557.0,2011-10,150.8,1,2011-10-01,2011-09,2011-10,2011-09,2
17557.0,2011-11,102.3,1,2011-11-01,2011-09,2011-11,2011-09,3
17560.0,2011-02,162.1,2,2011-02-01,2011-02,2011-02,2011-02,1
17560.0,2011-05,323.95,1,2011-05-01,2011-02,2011-05,2011-02,4
17560.0,2011-07,219.78,1,2011-07-01,2011-02,2011-07,2011-02,6
17560.0,2011-09,149.12,1,2011-09-01,2011-02,2011-09,2011-02,8
17561.0,2011-11,167.62,1,2011-11-01,2011-11,2011-11,2011-11,1
17562.0,2011-06,315.1,2,2011-06-01,2011-06,2011-06,2011-06,1
17562.0,2011-07,109.0,1,2011-07-01,2011-06,2011-07,2011-06,2
17562.0,2011-08,252.0,2,2011-08-01,2011-06,2011-08,2011-06,3
17562.0,2011-09,191.78,1,2011-09-01,2011-06,2011-09,2011-06,4
17562.0,2011-10,103.80000000000001,1,2011-10-01,2011-06,2011-10,2011-06,5
17562.0,2011-11,165.70000000000002,1,2011-11-01,2011-06,2011-11,2011-06,6
17564.0,2011-09,119.12,1,2011-09-01,2011-09,2011-09,2011-09,1
17564.0,2011-10,124.34,1,2011-10-01,2011-09,2011-10,2011-09,2
17564.0,2011-11,210.55,1,2011-11-01,2011-09,2011-11,2011-09,3
17566.0,2011-11,414.26,1,2011-11-01,2011-11,2011-11,2011-11,1
17566.0,2011-12,486.95,1,2011-12-01,2011-11,2011-12,2011-11,2
17567.0,2010-12,517.95,1,2010-12-01,2010-12,2010-12,2010-12,1
17567.0,2011-02,424.85,1,2011-02-01,2010-12,2011-02,2010-12,3
17567.0,2011-03,545.28,2,2011-03-01,2010-12,2011-03,2010-12,4
17567.0,2011-04,395.78999999999996,1,2011-04-01,2010-12,2011-04,2010-12,5
17567.0,2011-07,461.08,1,2011-07-01,2010-12,2011-07,2010-12,8
17567.0,2011-09,899.42,2,2011-09-01,2010-12,2011-09,2010-12,10
17567.0,2011-10,988.03,1,2011-10-01,2010-12,2011-10,2010-12,11
17567.0,2011-12,186.0,1,2011-12-01,2010-12,2011-12,2010-12,13
17569.0,2011-01,344.14,1,2011-01-01,2011-01,2011-01,2011-01,1
17571.0,2011-02,284.35,1,2011-02-01,2011-02,2011-02,2011-02,1
17571.0,2011-03,75.6,1,2011-03-01,2011-02,2011-03,2011-02,2
17571.0,2011-07,201.25,1,2011-07-01,2011-02,2011-07,2011-02,6
17571.0,2011-10,937.31,1,2011-10-01,2011-02,2011-10,2011-02,9
17572.0,2010-12,70.80000000000001,1,2010-12-01,2010-12,2010-12,2010-12,1
17572.0,2011-04,81.4,1,2011-04-01,2010-12,2011-04,2010-12,5
17572.0,2011-09,74.55,2,2011-09-01,2010-12,2011-09,2010-12,10
17573.0,2011-09,199.91,3,2011-09-01,2011-09,2011-09,2011-09,1
17573.0,2011-11,198.39000000000001,1,2011-11-01,2011-09,2011-11,2011-09,3
17574.0,2011-04,185.65,1,2011-04-01,2011-04,2011-04,2011-04,1
17576.0,2010-12,297.0,2,2010-12-01,2010-12,2010-12,2010-12,1
17576.0,2011-01,169.32,3,2011-01-01,2010-12,2011-01,2010-12,2
17576.0,2011-02,147.20000000000002,1,2011-02-01,2010-12,2011-02,2010-12,3
17576.0,2011-03,349.09,2,2011-03-01,2010-12,2011-03,2010-12,4
17576.0,2011-04,398.42,2,2011-04-01,2010-12,2011-04,2010-12,5
17576.0,2011-05,147.15,1,2011-05-01,2010-12,2011-05,2010-12,6
17576.0,2011-06,294.86,1,2011-06-01,2010-12,2011-06,2010-12,7
17576.0,2011-07,263.38,1,2011-07-01,2010-12,2011-07,2010-12,8
17576.0,2011-08,183.13,2,2011-08-01,2010-12,2011-08,2010-12,9
17576.0,2011-09,596.75,3,2011-09-01,2010-12,2011-09,2010-12,10
17576.0,2011-10,317.0,1,2011-10-01,2010-12,2011-10,2010-12,11
17576.0,2011-11,132.53,1,2011-11-01,2010-12,2011-11,2010-12,12
17576.0,2011-12,491.75,2,2011-12-01,2010-12,2011-12,2010-12,13
17578.0,2011-05,143.45999999999998,1,2011-05-01,2011-05,2011-05,2011-05,1
17578.0,2011-06,18.72,1,2011-06-01,2011-05,2011-06,2011-05,2
17579.0,2011-06,164.41,1,2011-06-01,2011-06,2011-06,2011-06,1
17579.0,2011-07,106.45000000000002,1,2011-07-01,2011-06,2011-07,2011-06,2
17579.0,2011-08,8.7,1,2011-08-01,2011-06,2011-08,2011-06,3
17579.0,2011-12,178.04,1,2011-12-01,2011-06,2011-12,2011-06,7
17580.0,2010-12,46.85,1,2010-12-01,2010-12,2010-12,2010-12,1
17580.0,2011-01,121.17,1,2011-01-01,2010-12,2011-01,2010-12,2
17580.0,2011-04,47.7,1,2011-04-01,2010-12,2011-04,2010-12,5
17581.0,2010-12,804.48,3,2010-12-01,2010-12,2010-12,2010-12,1
17581.0,2011-01,472.35,2,2011-01-01,2010-12,2011-01,2010-12,2
17581.0,2011-03,829.25,3,2011-03-01,2010-12,2011-03,2010-12,4
17581.0,2011-05,964.58,3,2011-05-01,2010-12,2011-05,2010-12,6
17581.0,2011-06,1323.93,3,2011-06-01,2010-12,2011-06,2010-12,7
17581.0,2011-07,374.72,3,2011-07-01,2010-12,2011-07,2010-12,8
17581.0,2011-08,1459.06,3,2011-08-01,2010-12,2011-08,2010-12,9
17581.0,2011-09,1873.6299999999999,3,2011-09-01,2010-12,2011-09,2010-12,10
17581.0,2011-11,1682.29,3,2011-11-01,2010-12,2011-11,2010-12,12
17581.0,2011-12,984.68,3,2011-12-01,2010-12,2011-12,2010-12,13
17582.0,2011-04,175.27,1,2011-04-01,2011-04,2011-04,2011-04,1
17584.0,2011-08,749.45,1,2011-08-01,2011-08,2011-08,2011-08,1
17584.0,2011-11,15.0,1,2011-11-01,2011-08,2011-11,2011-08,4
17584.0,2011-12,492.85,1,2011-12-01,2011-08,2011-12,2011-08,5
17585.0,2011-01,417.81,1,2011-01-01,2011-01,2011-01,2011-01,1
17585.0,2011-03,103.72,1,2011-03-01,2011-01,2011-03,2011-01,3
17585.0,2011-06,291.99,1,2011-06-01,2011-01,2011-06,2011-01,6
17585.0,2011-08,319.55,1,2011-08-01,2011-01,2011-08,2011-01,8
17588.0,2011-04,397.20000000000005,1,2011-04-01,2011-04,2011-04,2011-04,1
17588.0,2011-08,287.76,1,2011-08-01,2011-04,2011-08,2011-04,5
17589.0,2011-04,590.77,1,2011-04-01,2011-04,2011-04,2011-04,1
17589.0,2011-06,620.65,1,2011-06-01,2011-04,2011-06,2011-04,3
17589.0,2011-07,631.65,1,2011-07-01,2011-04,2011-07,2011-04,4
17589.0,2011-10,561.1,1,2011-10-01,2011-04,2011-10,2011-04,7
17590.0,2011-10,349.38,1,2011-10-01,2011-10,2011-10,2011-10,1
17590.0,2011-11,808.91,1,2011-11-01,2011-10,2011-11,2011-10,2
17590.0,2011-12,320.93,1,2011-12-01,2011-10,2011-12,2011-10,3
17591.0,2010-12,406.6,1,2010-12-01,2010-12,2010-12,2010-12,1
17591.0,2011-01,320.38,2,2011-01-01,2010-12,2011-01,2010-12,2
17591.0,2011-02,151.68,1,2011-02-01,2010-12,2011-02,2010-12,3
17591.0,2011-03,326.04,1,2011-03-01,2010-12,2011-03,2010-12,4
17591.0,2011-05,455.82000000000005,1,2011-05-01,2010-12,2011-05,2010-12,6
17591.0,2011-08,213.6,1,2011-08-01,2010-12,2011-08,2010-12,9
17591.0,2011-09,362.8,1,2011-09-01,2010-12,2011-09,2010-12,10
17593.0,2010-12,662.9,1,2010-12-01,2010-12,2010-12,2010-12,1
17593.0,2011-06,852.84,1,2011-06-01,2010-12,2011-06,2010-12,7
17593.0,2011-07,763.5600000000001,2,2011-07-01,2010-12,2011-07,2010-12,8
17593.0,2011-09,985.62,1,2011-09-01,2010-12,2011-09,2010-12,10
17593.0,2011-12,678.2,1,2011-12-01,2010-12,2011-12,2010-12,13
17594.0,2011-03,315.0,1,2011-03-01,2011-03,2011-03,2011-03,1
17594.0,2011-09,678.18,1,2011-09-01,2011-03,2011-09,2011-03,7
17595.0,2011-11,388.79,2,2011-11-01,2011-11,2011-11,2011-11,1
17596.0,2010-12,362.38,1,2010-12-01,2010-12,2010-12,2010-12,1
17596.0,2011-04,287.69,1,2011-04-01,2010-12,2011-04,2010-12,5
17596.0,2011-06,479.31,1,2011-06-01,2010-12,2011-06,2010-12,7
17596.0,2011-07,358.34,1,2011-07-01,2010-12,2011-07,2010-12,8
17596.0,2011-10,679.5500000000001,2,2011-10-01,2010-12,2011-10,2010-12,11
17596.0,2011-11,295.17,1,2011-11-01,2010-12,2011-11,2010-12,12
17597.0,2011-05,1776.39,1,2011-05-01,2011-05,2011-05,2011-05,1
17600.0,2011-11,161.67000000000002,1,2011-11-01,2011-11,2011-11,2011-11,1
17601.0,2011-04,116.00999999999999,1,2011-04-01,2011-04,2011-04,2011-04,1
17602.0,2011-01,767.0500000000001,1,2011-01-01,2011-01,2011-01,2011-01,1
17602.0,2011-08,156.25,2,2011-08-01,2011-01,2011-08,2011-01,8
17602.0,2011-09,992.44,1,2011-09-01,2011-01,2011-09,2011-01,9
17602.0,2011-10,1090.93,1,2011-10-01,2011-01,2011-10,2011-01,10
17602.0,2011-11,807.81,2,2011-11-01,2011-01,2011-11,2011-01,11
17602.0,2011-12,1088.69,1,2011-12-01,2011-01,2011-12,2011-01,12
17603.0,2011-09,144.72,1,2011-09-01,2011-09,2011-09,2011-09,1
17603.0,2011-10,3.75,1,2011-10-01,2011-09,2011-10,2011-09,2
17604.0,2011-01,136.24,1,2011-01-01,2011-01,2011-01,2011-01,1
17604.0,2011-05,173.12,1,2011-05-01,2011-01,2011-05,2011-01,5
17608.0,2011-11,193.42,2,2011-11-01,2011-11,2011-11,2011-11,1
17609.0,2011-01,430.04,1,2011-01-01,2011-01,2011-01,2011-01,1
17609.0,2011-02,115.95,2,2011-02-01,2011-01,2011-02,2011-01,2
17609.0,2011-09,213.35,1,2011-09-01,2011-01,2011-09,2011-01,9
17609.0,2011-10,361.18,2,2011-10-01,2011-01,2011-10,2011-01,10
17611.0,2010-12,244.19,1,2010-12-01,2010-12,2010-12,2010-12,1
17611.0,2011-01,818.88,2,2011-01-01,2010-12,2011-01,2010-12,2
17611.0,2011-03,371.37,1,2011-03-01,2010-12,2011-03,2010-12,4
17611.0,2011-04,282.4,1,2011-04-01,2010-12,2011-04,2010-12,5
17611.0,2011-05,305.1,1,2011-05-01,2010-12,2011-05,2010-12,6
17611.0,2011-06,119.98,2,2011-06-01,2010-12,2011-06,2010-12,7
17611.0,2011-07,285.83,1,2011-07-01,2010-12,2011-07,2010-12,8
17611.0,2011-08,314.34999999999997,2,2011-08-01,2010-12,2011-08,2010-12,9
17611.0,2011-09,292.47,1,2011-09-01,2010-12,2011-09,2010-12,10
17611.0,2011-10,131.65,2,2011-10-01,2010-12,2011-10,2010-12,11
17611.0,2011-11,542.55,2,2011-11-01,2010-12,2011-11,2010-12,12
17611.0,2011-12,311.8,3,2011-12-01,2010-12,2011-12,2010-12,13
17612.0,2011-02,311.41,2,2011-02-01,2011-02,2011-02,2011-02,1
17612.0,2011-05,387.47,2,2011-05-01,2011-02,2011-05,2011-02,4
17612.0,2011-07,190.46,2,2011-07-01,2011-02,2011-07,2011-02,6
17612.0,2011-08,306.81,1,2011-08-01,2011-02,2011-08,2011-02,7
17612.0,2011-09,359.48,2,2011-09-01,2011-02,2011-09,2011-02,8
17612.0,2011-10,365.51,1,2011-10-01,2011-02,2011-10,2011-02,9
17613.0,2011-02,897.51,2,2011-02-01,2011-02,2011-02,2011-02,1
17613.0,2011-03,493.11,1,2011-03-01,2011-02,2011-03,2011-02,2
17613.0,2011-04,674.1,3,2011-04-01,2011-02,2011-04,2011-02,3
17613.0,2011-05,470.24,2,2011-05-01,2011-02,2011-05,2011-02,4
17613.0,2011-06,308.35,1,2011-06-01,2011-02,2011-06,2011-02,5
17613.0,2011-08,172.76000000000002,2,2011-08-01,2011-02,2011-08,2011-02,7
17613.0,2011-09,789.84,1,2011-09-01,2011-02,2011-09,2011-02,8
17613.0,2011-10,481.12,2,2011-10-01,2011-02,2011-10,2011-02,9
17613.0,2011-11,321.90000000000003,3,2011-11-01,2011-02,2011-11,2011-02,10
17614.0,2011-10,390.07,1,2011-10-01,2011-10,2011-10,2011-10,1
17615.0,2011-05,272.3,2,2011-05-01,2011-05,2011-05,2011-05,1
17615.0,2011-08,57.3,1,2011-08-01,2011-05,2011-08,2011-05,4
17616.0,2011-03,81.6,1,2011-03-01,2011-03,2011-03,2011-03,1
17618.0,2010-12,320.28,1,2010-12-01,2010-12,2010-12,2010-12,1
17618.0,2011-04,346.5,1,2011-04-01,2010-12,2011-04,2010-12,5
17618.0,2011-12,304.8,1,2011-12-01,2010-12,2011-12,2010-12,13
17619.0,2011-01,218.52,1,2011-01-01,2011-01,2011-01,2011-01,1
17620.0,2011-10,81.44,1,2011-10-01,2011-10,2011-10,2011-10,1
17621.0,2010-12,239.4,1,2010-12-01,2010-12,2010-12,2010-12,1
17621.0,2011-01,662.38,1,2011-01-01,2010-12,2011-01,2010-12,2
17621.0,2011-06,43.8,1,2011-06-01,2010-12,2011-06,2010-12,7
17621.0,2011-11,478.12,1,2011-11-01,2010-12,2011-11,2010-12,12
17623.0,2011-11,527.0500000000001,1,2011-11-01,2011-11,2011-11,2011-11,1
17624.0,2011-05,400.3,1,2011-05-01,2011-05,2011-05,2011-05,1
17624.0,2011-11,443.18,1,2011-11-01,2011-05,2011-11,2011-05,7
17625.0,2011-03,549.68,1,2011-03-01,2011-03,2011-03,2011-03,1
17625.0,2011-07,685.1,1,2011-07-01,2011-03,2011-07,2011-03,5
17625.0,2011-10,384.42,1,2011-10-01,2011-03,2011-10,2011-03,8
17625.0,2011-11,427.8,1,2011-11-01,2011-03,2011-11,2011-03,9
17628.0,2011-09,75.75,1,2011-09-01,2011-09,2011-09,2011-09,1
17629.0,2010-12,238.65,1,2010-12-01,2010-12,2010-12,2010-12,1
17629.0,2011-01,30.0,1,2011-01-01,2010-12,2011-01,2010-12,2
17629.0,2011-04,266.36,1,2011-04-01,2010-12,2011-04,2010-12,5
17629.0,2011-05,101.17999999999999,1,2011-05-01,2010-12,2011-05,2010-12,6
17629.0,2011-06,108.94,1,2011-06-01,2010-12,2011-06,2010-12,7
17629.0,2011-08,83.25,1,2011-08-01,2010-12,2011-08,2010-12,9
17629.0,2011-10,593.79,1,2011-10-01,2010-12,2011-10,2010-12,11
17629.0,2011-11,82.5,1,2011-11-01,2010-12,2011-11,2010-12,12
17629.0,2011-12,339.45,1,2011-12-01,2010-12,2011-12,2010-12,13
17630.0,2011-04,335.5,1,2011-04-01,2011-04,2011-04,2011-04,1
17630.0,2011-06,168.1,1,2011-06-01,2011-04,2011-06,2011-04,3
17631.0,2011-04,302.55,1,2011-04-01,2011-04,2011-04,2011-04,1
17631.0,2011-07,113.95,1,2011-07-01,2011-04,2011-07,2011-04,4
17631.0,2011-12,111.83,1,2011-12-01,2011-04,2011-12,2011-04,9
17633.0,2010-12,67.5,1,2010-12-01,2010-12,2010-12,2010-12,1
17633.0,2011-08,648.61,2,2011-08-01,2010-12,2011-08,2010-12,9
17633.0,2011-09,355.89,1,2011-09-01,2010-12,2011-09,2010-12,10
17633.0,2011-10,15.0,1,2011-10-01,2010-12,2011-10,2010-12,11
17633.0,2011-11,320.34000000000003,1,2011-11-01,2010-12,2011-11,2010-12,12
17634.0,2011-01,785.65,1,2011-01-01,2011-01,2011-01,2011-01,1
17634.0,2011-03,455.04,1,2011-03-01,2011-01,2011-03,2011-01,3
17634.0,2011-04,164.75,1,2011-04-01,2011-01,2011-04,2011-01,4
17634.0,2011-05,409.23,2,2011-05-01,2011-01,2011-05,2011-01,5
17634.0,2011-08,105.99000000000001,1,2011-08-01,2011-01,2011-08,2011-01,8
17634.0,2011-09,159.79,1,2011-09-01,2011-01,2011-09,2011-01,9
17634.0,2011-10,147.86,1,2011-10-01,2011-01,2011-10,2011-01,10
17634.0,2011-11,133.66,1,2011-11-01,2011-01,2011-11,2011-01,11
17636.0,2011-11,285.56,1,2011-11-01,2011-11,2011-11,2011-11,1
17636.0,2011-12,19.630000000000003,1,2011-12-01,2011-11,2011-12,2011-11,2
17637.0,2011-08,338.95,1,2011-08-01,2011-08,2011-08,2011-08,1
17637.0,2011-11,208.11,1,2011-11-01,2011-08,2011-11,2011-08,4
17639.0,2011-03,108.5,1,2011-03-01,2011-03,2011-03,2011-03,1
17640.0,2011-09,221.57999999999998,1,2011-09-01,2011-09,2011-09,2011-09,1
17642.0,2011-06,395.3,1,2011-06-01,2011-06,2011-06,2011-06,1
17642.0,2011-08,316.99,1,2011-08-01,2011-06,2011-08,2011-06,3
17643.0,2010-12,101.55,1,2010-12-01,2010-12,2010-12,2010-12,1
17644.0,2011-01,9.95,1,2011-01-01,2011-01,2011-01,2011-01,1
17644.0,2011-03,442.47,1,2011-03-01,2011-01,2011-03,2011-01,3
17644.0,2011-04,32.55,1,2011-04-01,2011-01,2011-04,2011-01,4
17644.0,2011-05,511.85,3,2011-05-01,2011-01,2011-05,2011-01,5
17644.0,2011-06,48.61,2,2011-06-01,2011-01,2011-06,2011-01,6
17644.0,2011-07,356.45,2,2011-07-01,2011-01,2011-07,2011-01,7
17644.0,2011-08,333.01,2,2011-08-01,2011-01,2011-08,2011-01,8
17644.0,2011-09,507.04,1,2011-09-01,2011-01,2011-09,2011-01,9
17644.0,2011-10,17.4,1,2011-10-01,2011-01,2011-10,2011-01,10
17644.0,2011-11,430.21000000000004,2,2011-11-01,2011-01,2011-11,2011-01,11
17644.0,2011-12,332.76,1,2011-12-01,2011-01,2011-12,2011-01,12
17646.0,2010-12,251.0,1,2010-12-01,2010-12,2010-12,2010-12,1
17646.0,2011-03,358.58000000000004,2,2011-03-01,2010-12,2011-03,2010-12,4
17646.0,2011-05,411.54,1,2011-05-01,2010-12,2011-05,2010-12,6
17647.0,2011-10,133.06,1,2011-10-01,2011-10,2011-10,2011-10,1
17648.0,2011-04,583.87,1,2011-04-01,2011-04,2011-04,2011-04,1
17648.0,2011-05,523.52,2,2011-05-01,2011-04,2011-05,2011-04,2
17648.0,2011-06,7.95,1,2011-06-01,2011-04,2011-06,2011-04,3
17648.0,2011-10,690.11,1,2011-10-01,2011-04,2011-10,2011-04,7
17649.0,2011-07,875.24,2,2011-07-01,2011-07,2011-07,2011-07,1
17650.0,2011-11,166.08,1,2011-11-01,2011-11,2011-11,2011-11,1
17651.0,2011-06,720.08,3,2011-06-01,2011-06,2011-06,2011-06,1
17651.0,2011-07,461.38,3,2011-07-01,2011-06,2011-07,2011-06,2
17651.0,2011-09,652.85,1,2011-09-01,2011-06,2011-09,2011-06,4
17651.0,2011-10,1562.76,4,2011-10-01,2011-06,2011-10,2011-06,5
17651.0,2011-11,602.26,3,2011-11-01,2011-06,2011-11,2011-06,6
17652.0,2011-03,222.3,1,2011-03-01,2011-03,2011-03,2011-03,1
17652.0,2011-04,409.94,1,2011-04-01,2011-03,2011-04,2011-03,2
17652.0,2011-06,1721.53,4,2011-06-01,2011-03,2011-06,2011-03,4
17652.0,2011-07,365.78999999999996,2,2011-07-01,2011-03,2011-07,2011-03,5
17652.0,2011-08,13.25,1,2011-08-01,2011-03,2011-08,2011-03,6
17652.0,2011-09,488.45000000000005,1,2011-09-01,2011-03,2011-09,2011-03,7
17652.0,2011-10,1309.76,5,2011-10-01,2011-03,2011-10,2011-03,8
17652.0,2011-11,467.29,3,2011-11-01,2011-03,2011-11,2011-03,9
17653.0,2011-08,46.6,1,2011-08-01,2011-08,2011-08,2011-08,1
17653.0,2011-09,51.7,1,2011-09-01,2011-08,2011-09,2011-08,2
17653.0,2011-11,684.7,3,2011-11-01,2011-08,2011-11,2011-08,4
17654.0,2011-03,117.55,1,2011-03-01,2011-03,2011-03,2011-03,1
17655.0,2010-12,546.2,2,2010-12-01,2010-12,2010-12,2010-12,1
17655.0,2011-02,620.6,2,2011-02-01,2010-12,2011-02,2010-12,3
17655.0,2011-05,306.0,1,2011-05-01,2010-12,2011-05,2010-12,6
17655.0,2011-08,300.63,1,2011-08-01,2010-12,2011-08,2010-12,9
17655.0,2011-10,287.87,1,2011-10-01,2010-12,2011-10,2010-12,11
17655.0,2011-11,447.74,1,2011-11-01,2010-12,2011-11,2010-12,12
17656.0,2011-08,927.65,3,2011-08-01,2011-08,2011-08,2011-08,1
17656.0,2011-09,747.04,2,2011-09-01,2011-08,2011-09,2011-08,2
17658.0,2011-05,317.59999999999997,1,2011-05-01,2011-05,2011-05,2011-05,1
17658.0,2011-11,340.56,2,2011-11-01,2011-05,2011-11,2011-05,7
17659.0,2010-12,359.95,2,2010-12-01,2010-12,2010-12,2010-12,1
17659.0,2011-02,115.0,1,2011-02-01,2010-12,2011-02,2010-12,3
17659.0,2011-05,595.29,1,2011-05-01,2010-12,2011-05,2010-12,6
17659.0,2011-06,103.23,3,2011-06-01,2010-12,2011-06,2010-12,7
17659.0,2011-08,510.15999999999997,3,2011-08-01,2010-12,2011-08,2010-12,9
17659.0,2011-10,308.86,1,2011-10-01,2010-12,2011-10,2010-12,11
17659.0,2011-11,1037.57,2,2011-11-01,2010-12,2011-11,2010-12,12
17659.0,2011-12,14.11,1,2011-12-01,2010-12,2011-12,2010-12,13
17660.0,2011-07,196.0,1,2011-07-01,2011-07,2011-07,2011-07,1
17663.0,2011-02,371.39,1,2011-02-01,2011-02,2011-02,2011-02,1
17663.0,2011-04,196.82000000000002,2,2011-04-01,2011-02,2011-04,2011-02,3
17663.0,2011-05,230.55,1,2011-05-01,2011-02,2011-05,2011-02,4
17663.0,2011-07,225.72,1,2011-07-01,2011-02,2011-07,2011-02,6
17663.0,2011-09,277.97,2,2011-09-01,2011-02,2011-09,2011-02,8
17663.0,2011-11,515.1,2,2011-11-01,2011-02,2011-11,2011-02,10
17664.0,2011-05,326.19,1,2011-05-01,2011-05,2011-05,2011-05,1
17664.0,2011-11,278.45,1,2011-11-01,2011-05,2011-11,2011-05,7
17666.0,2011-10,409.08,1,2011-10-01,2011-10,2011-10,2011-10,1
17666.0,2011-12,319.08000000000004,1,2011-12-01,2011-10,2011-12,2011-10,3
17667.0,2011-02,928.05,1,2011-02-01,2011-02,2011-02,2011-02,1
17667.0,2011-05,428.62,2,2011-05-01,2011-02,2011-05,2011-02,4
17667.0,2011-07,394.34000000000003,1,2011-07-01,2011-02,2011-07,2011-02,6
17667.0,2011-10,304.5,1,2011-10-01,2011-02,2011-10,2011-02,9
17668.0,2011-11,161.85,1,2011-11-01,2011-11,2011-11,2011-11,1
17668.0,2011-12,185.89999999999998,1,2011-12-01,2011-11,2011-12,2011-11,2
17669.0,2011-04,633.5,2,2011-04-01,2011-04,2011-04,2011-04,1
17669.0,2011-05,82.5,1,2011-05-01,2011-04,2011-05,2011-04,2
17669.0,2011-06,453.72,1,2011-06-01,2011-04,2011-06,2011-04,3
17669.0,2011-08,189.5,1,2011-08-01,2011-04,2011-08,2011-04,5
17669.0,2011-09,582.5,1,2011-09-01,2011-04,2011-09,2011-04,6
17669.0,2011-10,33.0,1,2011-10-01,2011-04,2011-10,2011-04,7
17670.0,2011-04,205.7,1,2011-04-01,2011-04,2011-04,2011-04,1
17671.0,2010-12,394.18,1,2010-12-01,2010-12,2010-12,2010-12,1
17671.0,2011-05,497.09999999999997,2,2011-05-01,2010-12,2011-05,2010-12,6
17671.0,2011-07,495.9,2,2011-07-01,2010-12,2011-07,2010-12,8
17671.0,2011-11,242.16000000000003,1,2011-11-01,2010-12,2011-11,2010-12,12
17672.0,2011-02,1177.8400000000001,1,2011-02-01,2011-02,2011-02,2011-02,1
17672.0,2011-03,25.5,1,2011-03-01,2011-02,2011-03,2011-02,2
17672.0,2011-10,1794.38,2,2011-10-01,2011-02,2011-10,2011-02,9
17673.0,2011-01,388.02,1,2011-01-01,2011-01,2011-01,2011-01,1
17673.0,2011-03,377.64,1,2011-03-01,2011-01,2011-03,2011-01,3
17673.0,2011-06,429.71,2,2011-06-01,2011-01,2011-06,2011-01,6
17673.0,2011-10,306.88,1,2011-10-01,2011-01,2011-10,2011-01,10
17673.0,2011-12,119.37,2,2011-12-01,2011-01,2011-12,2011-01,12
17674.0,2010-12,148.02,1,2010-12-01,2010-12,2010-12,2010-12,1
17674.0,2011-09,250.38,1,2011-09-01,2010-12,2011-09,2010-12,10
17675.0,2010-12,931.5200000000001,3,2010-12-01,2010-12,2010-12,2010-12,1
17675.0,2011-01,969.36,1,2011-01-01,2010-12,2011-01,2010-12,2
17675.0,2011-02,1658.26,3,2011-02-01,2010-12,2011-02,2010-12,3
17675.0,2011-03,1201.75,5,2011-03-01,2010-12,2011-03,2010-12,4
17675.0,2011-04,1513.06,3,2011-04-01,2010-12,2011-04,2010-12,5
17675.0,2011-05,1191.3,2,2011-05-01,2010-12,2011-05,2010-12,6
17675.0,2011-06,1285.77,4,2011-06-01,2010-12,2011-06,2010-12,7
17675.0,2011-07,2319.06,4,2011-07-01,2010-12,2011-07,2010-12,8
17675.0,2011-08,3017.11,6,2011-08-01,2010-12,2011-08,2010-12,9
17675.0,2011-09,1050.98,2,2011-09-01,2010-12,2011-09,2010-12,10
17675.0,2011-10,864.3000000000001,3,2011-10-01,2010-12,2011-10,2010-12,11
17675.0,2011-11,3235.21,3,2011-11-01,2010-12,2011-11,2010-12,12
17675.0,2011-12,1249.58,2,2011-12-01,2010-12,2011-12,2010-12,13
17676.0,2010-12,300.7,1,2010-12-01,2010-12,2010-12,2010-12,1
17676.0,2011-08,434.55,4,2011-08-01,2010-12,2011-08,2010-12,9
17676.0,2011-10,309.24,1,2011-10-01,2010-12,2011-10,2010-12,11
17676.0,2011-12,347.6,1,2011-12-01,2010-12,2011-12,2010-12,13
17677.0,2010-12,1066.7,5,2010-12-01,2010-12,2010-12,2010-12,1
17677.0,2011-01,337.2,2,2011-01-01,2010-12,2011-01,2010-12,2
17677.0,2011-02,289.05,2,2011-02-01,2010-12,2011-02,2010-12,3
17677.0,2011-03,478.7,2,2011-03-01,2010-12,2011-03,2010-12,4
17677.0,2011-04,2.55,1,2011-04-01,2010-12,2011-04,2010-12,5
17677.0,2011-05,417.84000000000003,4,2011-05-01,2010-12,2011-05,2010-12,6
17677.0,2011-06,540.5699999999999,4,2011-06-01,2010-12,2011-06,2010-12,7
17677.0,2011-07,440.0,6,2011-07-01,2010-12,2011-07,2010-12,8
17677.0,2011-08,427.31,4,2011-08-01,2010-12,2011-08,2010-12,9
17677.0,2011-09,337.28,2,2011-09-01,2010-12,2011-09,2010-12,10
